time_step_hr,sc_x_km,sc_y_km,sc_z_km,sc_vx_km_s,sc_vy_km_s,sc_vz_km_s,mars_dist_km,mass_kg,thrust_cmd_N,thrust_theta_rad,thrust_phi_rad,anomaly_active
9176,-49041180.33064936,3324851.747299577,-2704648.014907816,57.758720996210606,-31.16126564946773,-13.695716145543331,256294140.16058123,2269.6389089247114,0.0,0.0,3.1415927,False
9177,-48832541.90484049,3212623.256334821,-2753913.599926898,57.95511828024084,-31.174580823543277,-13.684884727522716,256076037.6806712,2269.6389089247114,0.0,0.0,3.1415927,False
9178,-48623190.25680321,3100347.843497303,-2803138.9627433666,58.15323556591142,-31.187614677088472,-13.673711893463576,255857327.30425563,2269.6389089247114,0.0,0.0,3.1415927,False
9179,-48413119.10383512,2988026.553053876,-2852322.845922346,58.35309804669072,-31.20035845650746,-13.662189771938763,255638003.2095062,2269.6389089247114,0.0,0.0,3.1415927,False
9180,-48202322.07070853,2875660.4617542326,-2901463.9629131965,58.55473142405452,-31.212803138789813,-13.65031027523619,255418059.48429352,2269.6389089247114,0.0,0.0,3.1415927,False
9181,-47990792.687795185,2763250.679834813,-2950560.9972453034,58.758161920373105,-31.224939422060984,-13.638065092251852,255197490.12431705,2269.6389089247114,0.0,0.0,3.1415927,False
9182,-47778524.38914331,2650798.352058105,-2999612.6016972964,58.96341629218696,-31.2367577157521,-13.625445681109221,254976289.03117502,2269.6389089247114,0.0,0.0,3.1415927,False
9183,-47565510.510505326,2538304.658788767,-3048617.397438671,59.17052184388473,-31.248248130371667,-13.612443261492945,254754450.01039252,2269.6389089247114,0.0,0.0,3.1415927,False
9184,-47351744.287314855,2425770.8171080677,-3097573.973142734,59.379506441797,-31.25940046686091,-13.599048806684111,254531966.76939481,2269.6389089247114,0.0,0.0,3.1415927,False
9185,-47137218.85261146,2313198.0819682195,-3146480.884069755,59.59039852872052,-31.270204205513366,-13.585253035283753,254308832.91542763,2269.6389089247114,0.0,0.0,3.1415927,False
9186,-46921927.234911464,2200587.747388241,-3195336.6511191535,59.80322713888762,-31.280648494438555,-13.571046402610582,254085041.95342395,2269.6389089247114,0.0,0.0,3.1415927,False
9187,-46705862.35602324,2087941.1476930669,-3244139.759849483,60.018021913396424,-31.290722137548325,-13.556419091758222,253860587.28381094,2269.6389089247114,0.0,0.0,3.1415927,False
9188,-46489017.02880521,1975259.6587977104,-3292888.65946495,60.23481311611785,-31.30041358204344,-13.541361004296457,253635462.20026606,2269.6389089247114,0.0,0.0,3.1415927,False
9189,-46271383.95486487,1862544.699538354,-3341581.7617671113,60.45363165009609,-31.309710905376747,-13.52586175060023,253409659.88740084,2269.6389089247114,0.0,0.0,3.1415927,False
9190,-46052955.72219681,1749797.7330523492,-3390217.4400703525,60.67450907445994,-31.318601801668024,-13.509910639789274,253183173.41839752,2269.6389089247114,0.0,0.0,3.1415927,False
9191,-45833724.802758105,1637020.2682091899,-3438794.02807969,60.897477621862805,-31.327073567544268,-13.493496669260386,252955995.75256762,2269.6389089247114,0.0,0.0,3.1415927,False
9192,-45613683.549978815,1524213.8610946299,-3487309.818729346,61.12257021647015,-31.335113087377792,-13.476608513793385,252728119.7328559,2269.6389089247114,0.0,0.0,3.1415927,False
9193,-45392824.196205765,1411380.116550215,-3535763.062980505,61.34982049251367,-31.34270681789297,-13.459234514210843,252499538.0832691,2269.6389089247114,0.0,0.0,3.1415927,False
9194,-45171138.850077406,1298520.6897706157,-3584151.9685765593,61.57926281343224,-31.34984077211093,-13.441362665570587,252270243.40623626,2269.6389089247114,0.0,0.0,3.1415927,False
9195,-44948619.493827574,1185637.2879612565,-3632474.698754087,61.81093229162048,-31.356500502599776,-13.422980604868878,252040228.17989874,2269.6389089247114,0.0,0.0,3.1415927,False
9196,-44725257.98051587,1072731.6720588703,-3680729.370907719,62.04486480880663,-31.362671083996176,-13.404075598230994,251809484.7553224,2269.6389089247114,0.0,0.0,3.1415927,False
9197,-44501046.03118237,959805.6585177262,-3728914.0552069517,62.28109703708198,-31.36833709476223,-13.384634527564687,251578005.3536339,2269.6389089247114,0.0,0.0,3.1415927,False
9198,-44275975.23192419,846861.1211644239,-3777026.773162894,62.51966646060531,-31.37348259813953,-13.364643876650652,251345782.0630796,2269.6389089247114,0.0,0.0,3.1415927,False
9199,-44050037.03089137,733899.9931242869,-3825065.496142808,62.76061139800637,-31.37809112226029,-13.344089716642772,251112806.835995,2269.6389089247114,0.0,0.0,3.1415927,False
9200,-43823222.73519952,620924.2688225444,-3873028.143830226,63.00397102551345,-31.38214563937293,-13.322957690949384,250879071.48569754,2269.6389089247114,0.0,0.0,3.1415927,False
9201,-43595523.507756524,507936.0060636496,-3920912.582628301,63.24978540083109,-31.38562854413743,-13.301232999465237,250644567.68328696,2269.6389089247114,0.0,0.0,3.1415927,False
9202,-43366930.36400046,394937.32819225517,-3968716.6240039407,63.49809548779471,-31.388521630942893,-13.278900382122174,250409286.9543547,2269.6389089247114,0.0,0.0,3.1415927,False
9203,-43137434.16854587,281930.426339545,-4016438.0227701496,63.74894318183033,-31.390806070197275,-13.255944101724735,250173220.6756022,2269.6389089247114,0.0,0.0,3.1415927,False
9204,-42907025.63173538,168917.56175881458,-4064074.4753038757,64.0023713362481,-31.392462383536227,-13.23234792603503,249936360.07136095,2269.6389089247114,0.0,0.0,3.1415927,False
9205,-42675695.30609354,55901.06825439265,-4111623.617696525,64.25842378939986,-31.39347041789498,-13.20809510906924,249698696.21000946,2269.6389089247114,0.0,0.0,3.1415927,False
9206,-42443433.582679704,-57116.645291789595,-4159083.0238341624,64.51714539273168,-31.39380931838396,-13.183168371565902,249460220.00029445,2269.6389089247114,0.0,0.0,3.1415927,False
9207,-42210230.68733656,-170133.09229144844,-4206450.2034042645,64.7785820397638,-31.393457499905235,-13.157549880583986,249220922.18753642,2269.6389089247114,0.0,0.0,3.1415927,False
9208,-41976076.67683084,-283145.70571424457,-4253722.599825735,65.04278069603129,-31.392392617443374,-13.131221228186241,248980793.34973314,2269.6389089247114,0.0,0.0,3.1415927,False
9209,-41740961.434882775,-396151.8352401011,-4300897.588098714,65.30978943001986,-31.39059153496015,-13.10416340916084,248739823.89353973,2269.6389089247114,0.0,0.0,3.1415927,False
9210,-41504874.66808029,-509148.7442942477,-4347972.472570548,65.57965744513305,-31.38803029281851,-13.076356797731536,248498004.05014116,2269.6389089247114,0.0,0.0,3.1415927,False
9211,-41267805.90167447,-622133.6069594114,-4394944.484614082,65.85243511272736,-31.384684073656597,-13.04778112320374,248255323.8709947,2269.6389089247114,0.0,0.0,3.1415927,False
9212,-41029744.47525196,-735103.5047592721,-4441810.780214248,66.12817400625404,-31.380527166627967,-13.018415444490747,248011773.2234493,2269.6389089247114,0.0,0.0,3.1415927,False
9213,-40790679.53828039,-848055.4233069803,-4488568.437458709,66.40692693654695,-31.375532929918943,-12.988238123461166,247767341.78623533,2269.6389089247114,0.0,0.0,3.1415927,False
9214,-40550600.04552252,-960986.2488121954,-4535214.453928071,66.68874798829764,-31.36967375144865,-12.957226797044983,247522019.04481876,2269.6389089247114,0.0,0.0,3.1415927,False
9215,-40309494.75231458,-1073892.764439741,-4581745.743980987,66.97369255775976,-31.362921007651533,-12.925358348032091,247275794.28661516,2269.6389089247114,0.0,0.0,3.1415927,False
9216,-40067352.20970437,-1186771.6465125899,-4628159.135929162,67.26181739172672,-31.35524502023582,-12.892608874493042,247028656.59606183,2269.6389089247114,0.0,0.0,3.1415927,False
9217,-39824160.75944419,-1299619.4605514877,-4674451.369097053,67.55318062782744,-31.346615010804932,-12.858953657747604,246780594.84953767,2269.6389089247114,0.0,0.0,3.1415927,False
9218,-39579908.52883392,-1412432.6571430857,-4720619.09076074,67.84784183618677,-31.33699905322163,-12.824367128802146,246531597.71013105,2269.6389089247114,0.0,0.0,3.1415927,False
9219,-39334583.42540892,-1525207.5676279997,-4766658.85296016,68.1458620624984,-31.32636402358721,-12.78882283317209,246281653.62224972,2269.6389089247114,0.0,0.0,3.1415927,False
9220,-39088173.13146771,-1637940.3995997193,-4812567.109178562,68.44730387255944,-31.314675547699917,-12.75229339400046,246030750.8060598,2269.6389089247114,0.0,0.0,3.1415927,False
9221,-38840665.09843376,-1750627.2322047725,-4858340.210882723,68.75223139831739,-31.301897945848097,-12.71475047337815,245778877.2517633,2269.6389089247114,0.0,0.0,3.1415927,False
9222,-38592046.54104603,-1863264.0112339961,-4903974.403917079,69.06071038548123,-31.28799417478436,-12.67616473176553,245526020.7136891,2269.6389089247114,0.0,0.0,3.1415927,False
9223,-38342304.43137213,-1975846.5439941776,-4949465.8247445505,69.37280824275021,-31.272925766717062,-12.636505785408886,245272168.70421082,2269.6389089247114,0.0,0.0,3.1415927,False
9224,-38091425.49263836,-2088370.493948699,-4994810.496526448,69.6885940927146,-31.25665276514484,-12.595742161638327,245017308.48746815,2269.6389089247114,0.0,0.0,3.1415927,False
9225,-37839396.192870215,-2200831.3751151534,-5040004.325033384,70.00813882448438,-31.23913365734842,-12.553841251926722,244761427.07289708,2269.6389089247114,0.0,0.0,3.1415927,False
9226,-37586202.73833705,-2313224.5462071844,-5085043.094378678,70.33151514810262,-31.2203253033419,-12.510769262581487,244504511.20855933,2269.6389089247114,0.0,0.0,3.1415927,False
9227,-37331831.066794164,-2425545.204507045,-5129922.462565237,70.65879765080169,-31.200182861072378,-12.46649116293288,244246547.37425727,2269.6389089247114,0.0,0.0,3.1415927,False
9228,-37076266.840515584,-2537788.3794545596,-5174637.956836382,70.99006285516091,-31.17865970764291,-12.420970630873573,243987521.7744385,2269.6389089247114,0.0,0.0,3.1415927,False
9229,-36819495.43911037,-2649948.9259373066,-5219184.9688205235,71.32538927922562,-31.155707356318654,-12.374169995594961,243727420.3308742,2269.6389089247114,0.0,0.0,3.1415927,False
9230,-36561501.95211524,-2762021.517265922,-5263558.749459003,71.66485749864766,-31.131275369059757,-12.32605017735547,243466228.67510888,2269.6389089247114,0.0,0.0,3.1415927,False
9231,-36302271.17135597,-2874000.6378174284,-5307754.403705782,72.00855021090817,-31.105311264307325,-12.276570624105348,243203932.1406645,2269.6389089247114,0.0,0.0,3.1415927,False
9232,-36041787.58306991,-2985880.5753284562,-5351766.884986993,72.3565523016834,-31.077760419729895,-12.225689244780838,242940515.75500703,2269.6389089247114,0.0,0.0,3.1415927,False
9233,-35780035.35978162,-3097655.412819081,-5395590.989407638,72.70895091341428,-31.04856596961793,-12.173362339068131,242675964.23124933,2269.6389089247114,0.0,0.0,3.1415927,False
9234,-35516998.35192352,-3209319.0201268126,-5439221.349691966,73.06583551614017,-31.017668696592082,-12.119544523424198,242410261.95959738,2269.6389089247114,0.0,0.0,3.1415927,False
9235,-35252660.07919316,-3320865.0450289766,-5482652.4288432235,73.42729798065591,-30.985006917267775,-12.06418865312724,242143392.99851775,2269.6389089247114,0.0,0.0,3.1415927,False
9236,-34987003.721638575,-3432286.9039303535,-5525878.513507634,73.79343265405058,-30.9505163614936,-12.00724574011411,241875341.06562662,2269.6389089247114,0.0,0.0,3.1415927,False
9237,-34720012.11046291,-3543577.772091468,-5568893.707026478,74.16433643768394,-30.91413004475406,-11.948664866345526,241606089.5282866,2269.6389089247114,0.0,0.0,3.1415927,False
9238,-34451667.71853936,-3654730.573371341,-5611691.922159198,74.54010886765467,-30.875778133298137,-11.88839309242217,241335621.39390525,2269.6389089247114,0.0,0.0,3.1415927,False
9239,-34181952.65062724,-3765737.969456827,-5654266.873459358,74.92085219781072,-30.835387801523872,-11.826375361155625,241063919.2999206,2269.6389089247114,0.0,0.0,3.1415927,False
9240,-33910848.63327999,-3876592.348548842,-5696612.069284157,75.3066714853487,-30.7928830811154,-11.762554395777636,240790965.5034669,2269.6389089247114,0.0,0.0,3.1415927,False
9241,-33638337.00443543,-3987285.813473855,-5738720.803416974,75.69767467904396,-30.748184701392468,-11.696870592449073,240516741.87071705,2269.6389089247114,0.0,0.0,3.1415927,False
9242,-33364398.7026789,-4097810.169186911,-5780586.146281117,76.09397271014696,-30.701209920293262,-11.629261906706253,240241229.86587203,2269.6389089247114,0.0,0.0,3.1415927,False
9243,-33089014.25616939,-4208156.909630239,-5822200.93572156,76.49567958597468,-30.651872345368915,-11.559663733456716,239964410.53981546,2269.6389089247114,0.0,0.0,3.1415927,False
9244,-32812163.771219008,-4318317.20390908,-5863557.767329953,76.90291248621678,-30.60008174412237,-11.48800878010905,239686264.51839375,2269.6389089247114,0.0,0.0,3.1415927,False
9245,-32533826.920515932,-4428281.881743789,-5904648.984286563,77.31579186196589,-30.545743842974854,-11.414226932391724,239406771.99033523,2269.6389089247114,0.0,0.0,3.1415927,False
9246,-32253982.93098104,-4538041.418154512,-5945466.666691145,77.73444153746982,-30.4887601140898,-11.338245112384028,239125912.69477895,2269.6389089247114,0.0,0.0,3.1415927,False
9247,-31972610.57124852,-4647585.917331726,-5986002.620352837,78.1589888145884,-30.42902754922637,-11.259987128247797,238843665.90842134,2269.6389089247114,0.0,0.0,3.1415927,False
9248,-31689688.1387608,-4756905.095642762,-6026248.365007239,78.58956457992159,-30.366438419732315,-11.179373515111601,238560010.4322498,2269.6389089247114,0.0,0.0,3.1415927,False
9249,-31405193.4464684,-4865988.263720948,-6066195.121926708,79.0263034145557,-30.300880021718452,-11.096321366519144,238274924.57787216,2269.6389089247114,0.0,0.0,3.1415927,False
9250,-31119103.809125535,-4974824.30758033,-6105833.800887627,79.46934370635203,-30.23223440538397,-11.01074415581057,237988386.15342113,2269.6389089247114,0.0,0.0,3.1415927,False
9251,-30831396.029172704,-5083401.668694909,-6145154.986455959,79.9188277646758,-30.160378087382835,-10.922551546759003,237700372.44902316,2269.6389089247114,0.0,0.0,3.1415927,False
9252,-30542046.382197946,-5191708.322977038,-6184148.923549804,80.374901937433,-30.085181745035932,-10.831649192734526,237410860.22183028,2269.6389089247114,0.0,0.0,3.1415927,False
9253,-30251030.601969056,-5299731.758585001,-6222805.502234814,80.83771673024778,-30.006509891101025,-10.737938523613916,237119825.68060297,2269.6389089247114,0.0,0.0,3.1415927,False
9254,-29958323.865029797,-5407458.952484765,-6261114.24170536,81.30742692757205,-29.92422052771224,-10.641316519596142,236827244.46983296,2269.6389089247114,0.0,0.0,3.1415927,False
9255,-29663900.774854094,-5514876.345685537,-6299064.273401035,81.78419171547297,-29.838164777992088,-10.541675471020842,236533091.653403,2269.6389089247114,0.0,0.0,3.1415927,False
9256,-29367735.34555325,-5621969.817062934,-6336644.3232046245,82.26817480578991,-29.748186493721285,-10.438902723219245,236237341.69777483,2269.6389089247114,0.0,0.0,3.1415927,False
9257,-29069800.9851326,-5728724.6556773,-6373842.692663899,82.75954456129136,-29.65412183732397,-10.33288040535386,235939968.45470616,2269.6389089247114,0.0,0.0,3.1415927,False
9258,-28770070.478295594,-5835125.531487935,-6410647.239175547,83.25847412139125,-29.555798836287526,-10.2234851421244,235640945.1434886,2269.6389089247114,0.0,0.0,3.1415927,False
9259,-28468515.968795143,-5941156.464356686,-6447045.355065224,83.76514152790335,-29.45303690798631,-10.110587747132355,235340244.3327045,2269.6389089247114,0.0,0.0,3.1415927,False
9260,-28165108.941334352,-6046800.791226463,-6483023.9454930015,84.27972985021995,-29.345646352715892,-9.9940528966049,235037837.92151135,2269.6389089247114,0.0,0.0,3.1415927,False
9261,-27859820.203021254,-6152041.131351709,-6518569.405108489,84.802427309194,-29.233427812568234,-9.87373878207989,234733697.1204531,2269.6389089247114,0.0,0.0,3.1415927,False
9262,-27552619.864385273,-6256859.349448623,-6553667.593374459,85.33342739888329,-29.11617169358705,-9.74949674054715,234427792.43179637,2269.6389089247114,0.0,0.0,3.1415927,False
9263,-27243477.319966644,-6361236.516622991,-6588303.8084719945,85.87292900517525,-28.99365754843551,-9.621170860426423,234120093.6294266,2269.6389089247114,0.0,0.0,3.1415927,False
9264,-26932361.228494097,-6465152.868922694,-6622462.759693894,86.42113652015242,-28.865653416583957,-9.48859756163868,233810569.73828644,2269.6389089247114,0.0,0.0,3.1415927,False
9265,-26619239.492670942,-6568587.763350309,-6656128.538226314,86.97825995087628,-28.73191511878192,-9.351605147894498,233499189.01340497,2269.6389089247114,0.0,0.0,3.1415927,False
9266,-26304079.238595128,-6671519.631158644,-6689284.586211362,87.54451502105945,-28.59218550231544,-9.210013329180093,233185918.918527,2269.6389089247114,0.0,0.0,3.1415927,False
9267,-25986846.79484524,-6773925.928238399,-6721913.663975527,88.1201232638581,-28.446193633265207,-9.063632712268033,232870726.1043712,2269.6389089247114,0.0,0.0,3.1415927,False
9268,-25667507.671271756,-6875783.08239242,-6753997.815300419,88.70531210374484,-28.293653931672367,-8.912264256914652,232553576.3865775,2269.6389089247114,0.0,0.0,3.1415927,False
9269,-25346026.537541356,-6977066.437275086,-6785518.330603246,89.30031492511152,-28.134265245184984,-8.755698695229595,232234434.7233596,2269.6389089247114,0.0,0.0,3.1415927,False
9270,-25022367.20149173,-7077750.192758116,-6816455.707884695,89.90537112489628,-27.967709856397292,-8.593715911513833,231913265.19295228,2269.6389089247114,0.0,0.0,3.1415927,False
9271,-24696492.587365683,-7177807.341465452,-6846789.611291474,90.52072614612322,-27.793652418704344,-8.426084279660559,231590030.97089812,2269.6389089247114,0.0,0.0,3.1415927,False
9272,-24368364.714006077,-7277209.601199721,-6876498.827129467,91.14663148877918,-27.611738815074787,-8.25255995499832,231264694.30727145,2269.6389089247114,0.0,0.0,3.1415927,False
9273,-24037944.67310796,-7375927.342961012,-6905561.217151484,91.78334469392126,-27.421594933692074,-8.07288611722697,230937216.50393212,2269.6389089247114,0.0,0.0,3.1415927,False
9274,-23705192.60764127,-7473929.514235155,-6933953.668930561,92.4311292963029,-27.22282535392841,-7.886792160854776,230607557.89192358,2269.6389089247114,0.0,0.0,3.1415927,False
9275,-23370067.690576866,-7571183.557203293,-6961652.043116002,93.09025474011212,-27.01501193559402,-7.693992829289204,230275677.80914694,2269.6389089247114,0.0,0.0,3.1415927,False
9276,-23032528.10407102,-7667655.321497139,-6988631.117354477,93.76099625162317,-26.797712303846108,-7.494187288465016,229941534.57848138,2269.6389089247114,0.0,0.0,3.1415927,False
9277,-22692531.01928906,-7763308.971094704,-7014864.526642681,94.4436346616556,-26.57045822154594,-7.28705813561224,229605085.48652208,2269.6389089247114,0.0,0.0,3.1415927,False
9278,-22350032.577078152,-7858106.884919492,-7040324.699861189,95.13845616969739,-26.33275384021865,-7.072270338474593,229266286.76315734,2269.6389089247114,0.0,0.0,3.1415927,False
9279,-22004987.869732846,-7952009.550671847,-7064982.792221147,95.84575204036251,-26.08407382009873,-6.849470099988121,228925093.56223425,2269.6389089247114,0.0,0.0,3.1415927,False
9280,-21657350.92413546,-8044975.451384377,-7088808.61333639,96.56581822149522,-25.823861309036225,-6.618283643123022,228581459.94360045,2269.6389089247114,0.0,0.0,3.1415927,False
9281,-21307074.68659741,-8136960.944153844,-7111770.550613408,97.29895487168122,-25.551525769296525,-6.378315910282746,228235338.8568561,2269.6389089247114,0.0,0.0,3.1415927,False
9282,-20954111.00977808,-8227920.130459698,-7133835.487630264,98.04546578314815,-25.26644064051477,-6.129149171348772,227886682.12720856,2269.6389089247114,0.0,0.0,3.1415927,False
9283,-20598410.642115656,-8317804.71743427,-7154968.717153254,98.805657684006,-24.96794082627011,-5.870341534163963,227535440.44387266,2269.6389089247114,0.0,0.0,3.1415927,False
9284,-20239923.22027043,-8406563.869401634,-7175133.848416749,99.5798394014521,-24.655319990934476,-5.601425350971009,227181563.35152382,2269.6389089247114,0.0,0.0,3.1415927,False
9285,-19878597.26515677,-8494144.048951127,-7194292.708267426,100.3683208649062,-24.327827652637083,-5.321905514076931,226824999.24542087,2269.6389089247114,0.0,0.0,3.1415927,False
9286,-19514380.18222677,-8580488.846757717,-7212405.235749159,101.17141192499939,-23.98466605738643,-5.031257633814759,226465695.37085652,2269.6389089247114,0.0,0.0,3.1415927,False
9287,-19147218.26676766,-8665538.799304778,-7229429.3696794165,101.98942096086422,-23.624986818628038,-4.728926091738162,226103597.82774085,2269.6389089247114,0.0,0.0,3.1415927,False
9288,-18777056.71508854,-8749231.19360572,-7245320.928742393,102.82265324419996,-23.247887305817294,-4.414321961937889,225738651.58121255,2269.6389089247114,0.0,0.0,3.1415927,False
9289,-18403839.64260196,-8831499.857959684,-7260033.483598777,103.67140902405022,-22.852406764990477,-4.086820793440131,225370800.4793222,2269.6389089247114,0.0,0.0,3.1415927,False
9290,-18027510.10995417,-8912274.937713621,-7273518.220487523,104.535981291052,-22.437522153871218,-3.7457602468738607,224999987.2789814,2269.6389089247114,0.0,0.0,3.1415927,False
9291,-17648010.158527732,-8991482.65493936,-7285723.795772007,105.41665317401099,-22.002143673816413,-3.3904375790232217,224626153.68154633,2269.6389089247114,0.0,0.0,3.1415927,False
9292,-17265280.85683397,-9069045.050870828,-7296596.180862458,106.31369491493417,-21.545109980962945,-3.020106969569967,224249240.37960938,2269.6389089247114,0.0,0.0,3.1415927,False
9293,-16879262.35953436,-9144879.70988461,-7306078.496929723,107.2273603610024,-21.065183059383973,-2.6339766853511297,223869187.11680564,2269.6389089247114,0.0,0.0,3.1415927,False
9294,-16489893.981082547,-9218899.463748699,-7314110.838813751,108.15788290328165,-20.561042740024984,-2.2312060788965957,223485932.76268908,2269.6389089247114,0.0,0.0,3.1415927,False
9295,-16097114.286266875,-9291012.074811656,-7320630.087525673,109.10547078213149,-20.031280850821496,-1.8109024199782782,223099415.40506303,2269.6389089247114,0.0,0.0,3.1415927,False
9296,-15700861.20026155,-9361119.896760883,-7325569.7107471805,110.07030166814573,-19.474394985896172,-1.3721175615297185,222709572.46245983,2269.6389089247114,0.0,0.0,3.1415927,False
9297,-15301072.141167818,-9429119.511548087,-7328859.55074826,111.05251641492576,-18.888781885334442,-0.9138444447441774,222316340.81987223,2269.6389089247114,0.0,0.0,3.1415927,False
9298,-14897684.178450534,-9494901.34106744,-7330425.59917772,112.05221186591207,-18.272730422042578,-0.4350134526277395,221919656.99128178,2269.6389089247114,0.0,0.0,3.1415927,False
9299,-14490634.221156174,-9558349.232183727,-7330189.758234959,113.06943258176678,-17.624414198968033,0.06551137298920351,221519457.31302392,2269.6389089247114,0.0,0.0,3.1415927,False
9300,-14079859.240341857,-9619340.01375198,-7328069.587811622,114.10416133731015,-16.941883768959205,0.5889362287047346,221115678.1726075,2269.6389089247114,0.0,0.0,3.1415927,False
9301,-13665296.530758133,-9677743.024356699,-7323978.038305001,115.15630821770132,-16.223058501310764,1.136541529616692,220708256.27822807,2269.6389089247114,0.0,0.0,3.1415927,False
9302,-13246884.017517462,-9733419.609639999,-7317823.168959562,116.22569812240857,-15.465718134250034,1.709685929288674,220297128.9749715,2269.6389089247114,0.0,0.0,3.1415927,False
9303,-12824560.614252072,-9786222.588299476,-7309507.8517989,117.3120564626085,-14.667494072076998,2.309810322405936,219882234.614473,2269.6389089247114,0.0,0.0,3.1415927,False
9304,-12398266.640124625,-9835995.686136719,-7298929.461479999,118.41499281317985,-13.825860510345223,2.938441755250229,219463512.98571798,2269.6389089247114,0.0,0.0,3.1415927,False
9305,-11967944.304007415,-9882572.937949384,-7285979.5517493915,119.5339822547803,-12.938125503518178,3.597197147391116,219040905.8156812,2269.6389089247114,0.0,0.0,3.1415927,False
9306,-11533538.265192645,-9925778.057611331,-7270543.519624323,120.66834411521371,-12.001422128318858,4.287786701407909,218614357.34956688,2269.6389089247114,0.0,0.0,3.1415927,False
9307,-11094996.281136625,-9965423.777410101,-7252500.258981874,121.81721779333908,-11.012699944102513,5.012016845124512,218183815.0216409,2269.6389089247114,0.0,0.0,3.1415927,False
9308,-10652269.953968422,-10001311.158649184,-7231721.805939555,122.97953532450053,-9.968717010856299,5.771792511755375,217749230.22892678,2269.6389089247114,0.0,0.0,3.1415927,False
9309,-10205315.588795496,-10033228.876721771,-7208072.979280417,124.15399032581277,-8.866032797940768,6.569118516427305,217310559.22139722,2269.6389089247114,0.0,0.0,3.1415927,False
9310,-9754095.17819237,-10060952.485378802,-7181411.020246659,125.33900294531286,-7.701002404730634,7.406099731599407,216867764.1237383,2269.6389089247114,0.0,0.0,3.1415927,False
9311,-9298577.52862761,-10084243.666812036,-7151585.2373346295,126.53268043465545,-6.469772620343019,8.28493969778619,216420814.10519767,2269.6389089247114,0.0,0.0,3.1415927,False
9312,-8838739.545915497,-10102849.476526255,-7118436.663311609,127.73277297558683,-5.16828047617183,9.207937228616794,215969686.7154399,2269.6389089247114,0.0,0.0,3.1415927,False
9313,-8374567.697995154,-10116501.594865944,-7081797.733584378,128.93662442231766,-3.7922550943581452,10.177480479786546,215514369.40563312,2269.6389089247114,0.0,0.0,3.1415927,False
9314,-7906059.674334792,-10124915.600580428,-7041491.997326293,130.14111768343372,-2.337223809578757,11.196037849468015,215054861.2550319,2269.6389089247114,0.0,0.0,3.1415927,False
9315,-7433226.261887599,-10127790.286050651,-6997333.875457373,131.3426145686649,-0.7985237417286282,12.26614496358865,214591174.9240559,2269.6389089247114,0.0,0.0,3.1415927,False
9316,-6956093.457596875,-10124807.038852783,-6949128.4827089375,132.53689008075656,0.828679777185718,13.390386874565543,214123338.8549071,2269.6389089247114,0.0,0.03741686,3.1415927,False
9317,-6474704.836712681,-10115629.320280384,-6896671.534617384,133.71906135672054,2.5493662701105597,14.571374469875943,213651399.74009687,2269.6389089247114,0.0,0.14471926,2.7242951,False
9318,-5989124.194324108,-10099902.278347252,-6839749.364386618,134.88351177460365,4.368622759203506,15.811713952990525,213175425.27731076,2269.6389089247114,0.0,0.25714517,1.6871725,False
9319,-5499438.474137815,-10077252.540664835,-6778139.079108193,136.0238111628592,6.291593800671449,17.11396813289597,212695507.22557402,2269.6389089247114,0.0,0.37668842,0.60786337,False
9320,-5005760.993169157,-10047288.241382178,-6711608.889755808,137.13263360240504,8.323416467404943,18.48060815344025,212211764.77209228,2269.6389089247114,0.0,0.5054915,0.0,False
9321,-4508234.963099236,-10009599.345942358,-6639918.654529089,138.20167501942268,10.469137622172225,19.913954229644,211724348.21092469,2269.6389089247114,0.0,0.645352,0.0,False
9322,-4007037.2979598534,-9963758.3474532,-6562820.680267054,139.2215736498284,12.733610691432649,21.4161039616766,211233442.92306063,2269.6389089247114,0.0,0.7969779,0.0,False
9323,-3502382.6828648555,-9909321.418500772,-6480060.831414803,140.18183752638828,15.121369153452129,22.98884690340296,210739273.63185126,2269.6389089247114,0.0,0.95911497,0.0,False
9324,-2994527.859044843,-9845830.111505188,-6391379.999880455,141.0707843944479,17.63647416543992,24.63356431509662,210242108.88739213,2269.6389089247114,0.0,1.1280282,0.0,False
9325,-2483776.0558904903,-9772813.708165517,-6296515.991348224,141.8755008762091,20.28233426101972,26.351113481175545,209742265.70772475,2269.6389089247114,0.0,1.2979252,0.0,False
9326,-1970481.470717227,-9689792.32272919,-6195205.883294816,142.58182921479536,23.061495954535154,28.14169668150211,209240114.2732509,2269.6389089247114,0.0,1.4623008,0.0,False
9327,-1455053.6615801593,-9596280.862915453,-6087188.905957255,143.1743914269633,25.975405503816145,30.00471592710035,208736082.53362322,2269.6389089247114,0.0,1.6151687,0.0,False
9328,-937961.6783706198,-9491793.944102576,-5972209.888511475,143.63666200264987,29.024144114688028,31.938615957161023,208230660.54417512,2269.6389089247114,0.0,1.7513435,0.0,False
9329,-419737.71419031074,-9375851.834346447,-5850023.297341596,143.95110116119696,32.20614159892488,33.94071976941089,207724404.30347797,2269.6389089247114,0.0,1.8664409,0.0,False
9330,99019.98461969127,-9247987.477344764,-5720397.870173087,144.0993607805561,35.51787694491204,36.00706310236363,207217938.81756175,2269.6389089247114,0.0,1.957839,0.0,False
9331,617645.2512476376,-9107754.595282687,-5583121.817980919,144.0625740633184,38.95357835057696,38.13223672004668,206711960.07425952,2269.6389089247114,0.0,2.0259638,0.0,False
